time,latitude,longitude,dir
2025-10-29T20:35:33.433647+00:00,58.42264083333333,15.518499166666667,NE
2025-10-29T20:35:34.436608+00:00,58.42263616666666,15.518449166666667,NE
2025-10-29T20:35:35.432649+00:00,58.4226075,15.518456166666667,NE
2025-10-29T20:35:36.435704+00:00,58.42257683333333,15.518466833333333,NE
2025-10-29T20:35:37.434752+00:00,58.42254333333333,15.518499166666667,NE
2025-10-29T20:35:38.437772+00:00,58.422512166666664,15.518533333333334,NE
2025-10-29T20:35:39.429805+00:00,58.42247116666667,15.518563,NE
2025-10-29T20:35:40.435896+00:00,58.422427166666665,15.5185905,NE
2025-10-29T20:35:41.435055+00:00,58.42237466666667,15.51863,NE
2025-10-29T20:35:42.437000+00:00,58.42235266666667,15.518706333333334,NE
2025-10-29T20:35:43.435065+00:00,58.42234283333333,15.5187925,NE
2025-10-29T20:35:44.436137+00:00,58.42232583333333,15.518875666666666,NE
2025-10-29T20:35:45.435141+00:00,58.42233516666667,15.518944333333334,NE
2025-10-29T20:35:46.433196+00:00,58.42235183333333,15.518996333333334,NE
2025-10-29T20:35:47.440299+00:00,58.42237216666667,15.519044833333334,NE
2025-10-29T20:35:48.436253+00:00,58.42239566666667,15.519076166666666,NE
2025-10-29T20:35:49.438387+00:00,58.42241716666667,15.5191305,NE
2025-10-29T20:35:50.437285+00:00,58.422443333333334,15.519161833333333,NE
2025-10-29T20:35:51.432464+00:00,58.42245066666667,15.519267166666667,NE
2025-10-29T20:35:52.435652+00:00,58.422466,15.519325833333333,NE
2025-10-29T20:35:53.434629+00:00,58.42248433333334,15.519408666666667,NE
2025-10-29T20:35:54.436655+00:00,58.422505666666666,15.519478,NE
2025-10-29T20:35:55.433597+00:00,58.422524,15.519547166666667,NE
2025-10-29T20:35:56.435653+00:00,58.422539666666665,15.5196185,NE
2025-10-29T20:35:57.431696+00:00,58.42255216666667,15.519679,NE
2025-10-29T20:35:58.433747+00:00,58.422573166666666,15.519741166666666,NE
2025-10-29T20:35:59.432798+00:00,58.422594,15.5197925,NE
2025-10-29T20:36:00.433840+00:00,58.422645833333334,15.519847166666667,NE
2025-10-29T20:36:01.432116+00:00,58.42267966666667,15.519967666666666,NE
2025-10-29T20:36:02.435129+00:00,58.422685,15.520073,NE
2025-10-29T20:36:03.433133+00:00,58.422726833333336,15.5201735,NE
2025-10-29T20:36:04.435043+00:00,58.42277283333333,15.520246,NE
2025-10-29T20:36:05.434241+00:00,58.42279,15.520346166666666,NE
2025-10-29T20:36:06.433187+00:00,58.4228245,15.520402166666667,NE
2025-10-29T20:36:07.433209+00:00,58.42286083333333,15.520489666666666,NE
2025-10-29T20:36:08.433264+00:00,58.4228915,15.520549833333334,NE
2025-10-29T20:36:09.434265+00:00,58.422905666666665,15.520680333333333,NE
2025-10-29T20:36:10.435324+00:00,58.422944666666666,15.520842833333333,NE
2025-10-29T20:36:11.432363+00:00,58.422966833333334,15.520961333333334,NE
2025-10-29T20:36:12.434612+00:00,58.4230135,15.521068166666666,NE
2025-10-29T20:36:13.432551+00:00,58.423047,15.521200333333333,NE
2025-10-29T20:36:14.436703+00:00,58.42309816666667,15.521275166666667,NE
2025-10-29T20:36:15.431578+00:00,58.42313166666667,15.521340666666667,NE
2025-10-29T20:36:16.433698+00:00,58.42316816666667,15.5214135,NE
2025-10-29T20:36:17.432643+00:00,58.42318066666667,15.521590666666667,NE
2025-10-29T20:36:18.433699+00:00,58.42320766666667,15.521738333333333,NE
2025-10-29T20:36:19.432737+00:00,58.42323483333333,15.521822833333333,NE
2025-10-29T20:36:20.435794+00:00,58.423238,15.522805666666667,NE
2025-10-29T20:36:21.433848+00:00,58.42325116666667,15.5235165,NE
2025-10-29T20:36:22.436901+00:00,58.42329,15.5237365,NE
2025-10-29T20:36:23.433939+00:00,58.42330316666666,15.523958333333333,NE
2025-10-29T20:36:24.434993+00:00,58.4233195,15.524112,NE
2025-10-29T20:36:25.435032+00:00,58.42334316666667,15.524195333333333,NE
2025-10-29T20:36:26.434121+00:00,58.4233595,15.524311833333334,NE
2025-10-29T20:36:27.434139+00:00,58.423384666666664,15.524446,NE
2025-10-29T20:36:28.435179+00:00,58.42341866666667,15.524524166666666,NE
2025-10-29T20:36:29.439229+00:00,58.42344333333333,15.524600166666666,NE
2025-10-29T20:36:30.434339+00:00,58.4234575,15.524678333333334,NE
2025-10-29T20:36:31.436407+00:00,58.42347266666667,15.524811166666666,NE
